docent aan academie	docent aan academie	docent	docent	11022	33.33
ontvanger bij de indirecte belastingen	ontvanger bij de indirect belasting	ontvanger	ontvanger	31020	90.51
winkelbediende bij een eetsalon	winkel_bediende bij een eetsalon	winkelbediende	winkel_bediende	45130	58.02
bewaarder bij de hypotheker	bewaarder bij de hypotheker	bewaarder	bewaarder	58940	54.4
lakwerker bij een carosseriefabriek	lak_werker bij een carosseriefabriek	lakwerker	lak_werker	93990	73.2
leerling lingerienaaister	leerling lingerienaaister	lingerienaaister	lingerienaaister	79590	58.54
directeur bij een sleepdienst	directeur bij een sleep_dienst	directeur	directeur	21110	84.88
huiselijke diensten	huiselijk dienst	huiselijke	huiselijk	54020	41.43
arbeider bij een groentenzaak	arbeider bij een groente_zaak	arbeider	arbeider	41030	57.59
chauffeur bij een transportbedrijf	chauffeur bij een transport_bedrijf	chauffeur	chauffeur	98555	51.22
hoofdcontroleur bij een melkfabriek	hoofd_controleur bij een melk_fabriek	hoofdcontroleur	hoofd_controleur	6520	88.05
adjunct hoofdinspecteur	adjunct hoofdinspecteur	hoofdinspecteur	hoofdinspecteur	58220	54.83
arbeider bij een graanfabriek	arbeider bij een graan_fabriek	arbeider	arbeider	77120	56.18
meester mandenmaker	meester mand_maker	meester	meester	94220	51.58
grootmajoor bij de belgische genie	groot_majoor bij de Belgisch genie	grootmajoor	groot_majoor	58330	61.68
ingenieur directeur bij een electriciteitsmaatschappij	ingenieur directeur bij een electriciteit_maatschappij	ingenieur	ingenieur	21110	84.88
beambte bij het stadsbestuur	beambte bij het stad_bestuur	beambte	beambte	31090	80.98
bureauchef bij de provinciale griffie	bureau_chef bij de provinciaal griffie	bureauchef	bureau_chef	22110	79.5
metselaar	metselaar	metselaar	metselaar	95120	50
meester stukadoor	meester stukadoor	meester	meester	95510	53.77
stationsassistent	station_assistent	stationsassistent	stationsassistent	39960	61.4
chef dienaar	chef dienaar	chef	chef	54020	41.43
lector bij de technische hogeschool	lector bij de technisch hoog_school	lector	lector	13100	99
lid van de municipale raad	lid van de municipale raad	lid	lid	20110	93.36
matroos op de rijnvaart	matroos op de rijnvaart	matroos	matroos	98135	52.91
chef loods bij het belgische loodswezen	chef loods bij het Belgisch lood_wezen	chef	chef	4240	66.47
commies bij de registratie	commies bij de registratie	commies	commies	31090	80.98
sergeant schipper bij de torpedocompagnie	sergeant schipper bij de torpedo_compagnie	sergeant	sergeant	4217	49.81
ladingmeester bij de staatsspoorwegen	lading_meester bij de staats_spoor_weg	ladingmeester	lading_meester	22245	72.48
klerk bij de staatsspoorwegen	klerk bij de staats_spoor_weg	klerk	klerk	39960	61.4
winkelier in boter	winkelier in boter	winkelier	winkelier	41030	57.59
claviger bij scholen	claviger bij school	claviger	claviger	55130	67.62
machinewachter	machine_wachter	machinewachter	machinewachter	84100	66.2
abonnementenreiziger bij een dagblad	abonnement_reiziger bij een dag_blad	abonnementenreiziger	abonnement_reiziger	43220	73.55
melkverkoper	melk_verkoper	melkverkoper	melk_verkoper	45125	65.4
schrijver bij de koloniale reserve	schrijver bij de koloniaal reserve	schrijver	schrijver	39320	69.05
garagechef	garage_chef	garagechef	garagechef	84320	66.11
makelaar in effecten	makelaar in effect	makelaar	makelaar	44140	84.08
klerk bij de katholieke kerk	klerk bij de katholiek kerk	klerk	klerk	33990	75.62
adjunct directeur bij een fabriek	adjunct directeur bij een fabriek	directeur	directeur	21110	84.88
debitant in tabak	debitant in tabak	debitant	debitant	41030	57.59
opzichteres	opzichteres	opzichteres	opzichteres	22000	68.72
bureelambtenaar bij de gemeente	bureel_ambtenaar bij de gemeente	bureelambtenaar	bureel_ambtenaar	31090	80.98
sorteerder van sigaren	sorteerder van sigaar	sorteerder	sorteerder	78290	54.79
bode bij het polderbestuur	bode bij het polder_goed_uur	bode	bode	37040	55.72
knecht bij een boterfabriek	knecht bij een boter_fabriek	knecht	knecht	99930	55.31
eerste luitenant bij de jagers	eerste luitenant bij de jager	luitenant	luitenant	58320	95.41
opzichter bij de telegrafie	opzichter bij de telegrafie	opzichter	opzichter	22275	76.86
militair bij de infanterie en aardewerker	militair bij de infanterie en aarde_werker	militair	militair	89200	54.31
secretaris bij een vrijheidsbond	secretaris bij een vrijheid_bond	secretaris	secretaris	20210	87.77
fabrikeur in kousen	fabrikeur in kous	fabrikeur	fabrikeur	21110	84.88
ambtenaar rc en gd	ambtenaar rc en gd	ambtenaar	ambtenaar	30000	72.87
plakker	plakker	plakker	plakker	91075	68.98
advocaat generaal	advocaat generaal	advocaat	advocaat	12110	99
aannemer van dijkwerken	aannemer van dijk_werken	aannemer	aannemer	21240	71.01
officier bij de militaire dienst	officier bij de militair dienst	officier	officier	58320	95.41
caféhoudster	café_houden_ster	caféhoudster	café_houden_ster	51050	58.02
directeur bij een stoomhoutzagerij	directeur bij een stoomhoutzagerij	directeur	directeur	21110	84.88
plaatsvervangend hoofd van de bb	plaatsvervangend hoofd van de blackberry	hoofd	hoofd	22000	68.72
provinciaal inspecteur bij het lagere onderwijs	provinciaal inspecteur bij het laag onderwijs	inspecteur	inspecteur	13950	81.63
grossier in bromfietsonderdelen	gros_sier in bromfiets_onderdeel	grossier	gros_sier	41020	81.33
monteur bij een ijzerfabriek	monteur bij een ijzer_fabriek	monteur	monteur	84100	66.2
administrateur van een garnizoen	administrateur van een garnizoen	administrateur	administrateur	21940	88.52
officier van gezondheid bij het koninklijk nederlands-indisch leger	officier van gezondheid bij het koninklijk nederlands-indisch leger	officier	officier	6140	92.87
werkmeester bij de gemeentewerken	werk_meester bij de gemeente_werk	werkmeester	werk_meester	22675	78.55
student bij de tuinbouw	student bij de tuinbouw	student	student	61270	62.83
directie secretaris	directie secretaris	directie	directie	32120	91.34
koopman in metalen	koopman in metaal	koopman	koopman	41025	63.06
bediende bij de politie	bediende bij de politie	bediende	bediende	58220	54.83
kantoorchef bij de bouwindustrie	kantoor_chef bij de bouw_industrie	kantoorchef	kantoor_chef	22675	78.55
lid van de provinciale staten en baron	lid van de provinciaal staat en baron	lid	lid	20110	93.36
verpleegde bij een krankzinnigengesticht	verpleegd bij een krankzinnigengesticht	verpleegde	verpleegd	-2	NA
constructietekenaar	constructie_tekenaar	constructietekenaar	constructietekenaar	3110	74.34
werlman bij de gemeentetelefoon	werlman bij de gemeente_telefoon	werlman	werlman	85740	66.02
visiteur van accijnsen	visiteur van accijnsen	visiteur	visiteur	31040	68.18
ontvanger van subsidies	ontvanger van subsidie	ontvanger	ontvanger	31020	90.51
commies bij de domeinen	commies bij de domein	commies	commies	31090	80.98
vader bij het nederlands portugees israëlitisch weeshuis	vader bij het Nederlands portugees israëlitisch weeshuis	vader	vader	22460	54.18
oppasser bij het koninklijk instituut	oppasser bij het koninklijk instituut	oppasser	oppasser	58940	54.4
proponent bij de doopsgezinden	proponent bij de doopsgezind	proponent	proponent	14120	97.7
soldaat bij de huzaren	soldaat bij de huzaar	soldaat	soldaat	58340	52.11
arbeider in een sigarenfabriek	arbeider in een sigaar_fabriek	arbeider	arbeider	99930	55.31
fabrikant van suiker	fabrikant van suiker	fabrikant	fabrikant	21110	84.88
bureauambtenaar bij de nederlandse spoorwegen	bureau_ambtenaar bij de Nederlands spoor_weg	bureauambtenaar	bureau_ambtenaar	39960	61.4
negotiant in goud	negotiant in goud	negotiant	negotiant	41025	63.06
brigadier titulair	brigadier titulair	brigadier	brigadier	58220	54.83
controleur rvi	controleur rvi	controleur	controleur	31090	80.98
modelwerker	model_werker	modelwerker	modelwerker	72500	60.18
opperboekhouder	opperen_boekhouder	opperboekhouder	opperboekhouder	33110	78.26
gegageerd soldaat	gegageerd soldaat	soldaat	soldaat	58330	61.68
korenmolenaarster	koor_molenaar_ster	korenmolenaarster	korenmolenaarster	77120	56.18
inspecteur bij een ongevallenverzekering	inspecteur bij een ongeval_verzekering	inspecteur	inspecteur	44120	76.25
opzichter bij het rijksmuseum	opzichter bij het rijk_museum	opzichter	opzichter	22000	68.72
schipper bij een korvet	schipper bij een korvet	schipper	schipper	4217	49.81
observator bij de sterrenwacht	observator bij de ster_wacht	observator	observator	3090	84.26
korporaal vuursteker	korporaal vuursteker	korporaal	korporaal	58330	61.68
oud commies	oud commies	commies	commies	30000	72.87
meester schrijnwerker	meester schrijn_werker	meester	meester	81120	57.2
pachter van haren	pachter van haar	pachter	pachter	61110	49.91
commissaris bij de rijksbelastingen	commissaris bij de rijk_belasting	commissaris	commissaris	31090	80.98
winkelbediende bij een meubelhandel	winkel_bediende bij een meubel_handel	winkelbediende	winkel_bediende	45130	58.02
stoker bij de gemeente	stoker bij de gemeente	stoker	stoker	96930	58.13
chef bij een autogarage	chef bij een auto_garage	chef	chef	22290	72.48
wolintrapper bij een kunstwolfabriek	wolintrapper bij een kunst_wol_fabriek	wolintrapper	wolintrapper	75190	58.29
hofmeester bij het alkmaar parket	hofmeester bij het alkmaar parket	hofmeester	hofmeester	22450	64.54
kok bij het loodswezen	kok bij het lood_wezen	kok	kok	53150	57.66
gemeentewerkman bij de reiniging	gemeente_werkman bij de reiniging	gemeentewerkman	gemeente_werkman	99910	57.34
verhuurster van boeken	verhuur_ster van boek	verhuurster	verhuur_ster	41040	63.16
machinist bij een stoomtram	machinist bij een stoom_tram	machinist	machinist	98320	61.13
winkelbediende bij een bakkerij	winkel_bediende bij een bakkerij	winkelbediende	winkel_bediende	45130	58.02
president bij het kanton	president bij het kanton	president	president	12910	96.23
hoofdwerktuigkundige bij de nederlandse spoorwegen	hoofdwerktuigkundige bij de Nederlands spoor_weg	hoofdwerktuigkundige	hoofdwerktuigkundige	3510	75.59
ambtenaar bij de rijksverzekeringenbank	ambtenaar bij de rijksverzekeringenbank	ambtenaar	ambtenaar	33940	70.19
hulpsmid	hulp_smid	hulpsmid	hulpsmid	83110	55.31
hoofdonderwijzer bij een tuchtschool	hoofd_onderwijzer bij een tucht_school	hoofdonderwijzer	hoofd_onderwijzer	13320	67.88
broodventer	broodventer	broodventer	broodventer	45220	51.9
koopman van galanterieën	koopman van galanterieën	koopman	koopman	41025	63.06
boekhouder bij een nv	boekhouder bij een nv	boekhouder	boekhouder	33110	78.26
schrijver bij de griffie	schrijver bij de griffie	schrijver	schrijver	39320	69.05
ridder van de h gregorius de gr	ridder van de h Gregorius de gram	ridder	ridder	-1	NA
inpakker bij een schoenenfabriek	inpakker bij een schoen_fabriek	inpakker	inpakker	97152	61.24
referendaris bij de post telegrafie en telefonie	referendaris bij de post telegrafie en telefonie	referendaris	referendaris	31090	80.98
bureauchef bij het bevolkingsregister	bureau_chef bij het bevolkingsregister	bureauchef	bureau_chef	22110	79.5
kamerheer in buitengewone dienst	kamer_heer in buitengewoon dienst	kamerheer	kamer_heer	20110	93.36
directeur bij een sigarenfabriek	directeur bij een sigaar_fabriek	directeur	directeur	21110	84.88
dienaar bij de prins	dienaar bij de prins	dienaar	dienaar	20210	87.77
stoker bij een boterfabriek	stoker bij een boter_fabriek	stoker	stoker	96930	58.13
schrijver bij de staatsspoorwegen	schrijver bij de staats_spoor_weg	schrijver	schrijver	39320	69.05
reiziger bij de firma laseur	reiziger bij de firma laseur	reiziger	reiziger	43220	73.55
oud luitenant bij de genie	oud luitenant bij de genie	luitenant	luitenant	58320	95.41
stuurman bij een provinciale boot	stuurman bij een provinciaal boot	stuurman	stuurman	4230	66.7
rijtuigsmid	rijtuig_smid	rijtuigsmid	rijtuigsmid	83110	55.31
opzichter bij de oestercultuur	opzichter bij de oester_cultuur	opzichter	opzichter	64990	52.52
assistent bij de buitendienst	assistent bij de buiten_dienst	assistent	assistent	39990	71.19
timmermansknecht bij een bouwbedrijf	timmerman_knecht bij een bouw_bedrijf	timmermansknecht	timmerman_knecht	95410	53.84
laarzenmaker	laars_maker	laarzenmaker	laars_maker	80110	52.83
secretaris van de procureur	secretaris van de procureur	secretaris	secretaris	20210	87.77
gepensioneerd stationschef eerste klasse	gepensioneerd stationschef eerste klasse	stationschef	stationschef	22210	82.68
gepensioneerd mijnwerker	gepensioneerd mijnwerker	mijnwerker	mijnwerker	71105	50.56
arbeider bij de publieke werken	arbeider bij de publiek werk	arbeider	arbeider	99910	57.34
controleur bij een fittingfabriek	controleur bij een fittingfabriek	controleur	controleur	85920	71.37
gieter bij de werf	gieter bij de werf	gieter	gieter	72420	58.2
hoofdopzichter bij gemeentewerken	hoofd_opzichter bij gemeente_werken	hoofdopzichter	hoofd_opzichter	22680	73.41
wegenwalsbestuurder	weg_wal_bestuurder	wegenwalsbestuurder	wegenwalsbestuurder	97450	51.18
vuurwerker bij de koninklijke marine	vuur_werker bij de koninklijk marine	vuurwerker	vuur_werker	83110	55.31
los bootwerker	los boot_werker	bootwerker	boot_werker	97120	55.27
conciërge bij maatschappij schelde	conciërge bij maatschappij Schelde	conciërge	conciërge	55130	67.62
adjunct commies treindienst bij de post	adjunct commies trein_dienst bij de post	commies	commies	36090	58.52
kosteres bij de hervormde kerk	kosteres bij de hervormd kerk	kosteres	kosteres	55140	63.56
fabrikant van confectie	fabrikant van confectie	fabrikant	fabrikant	21110	84.88
koopman in lompen en metalen	koopman in lomp en metaal	koopman	koopman	41025	63.06
machinist bij het leger	machinist bij het leger	machinist	machinist	96910	60.66
eerste agent bij de politie	eerste agent bij de politie	agent	agent	58220	54.83
ambtenaar bij de gemeentesecretarie afdeling onderwijs	ambtenaar bij de gemeentesecretarie afdeling onderwijs	ambtenaar	ambtenaar	39310	69.59
suikermaler	suikermaler	suikermaler	suikermaler	77250	58.74
gepensioneerd rentmeester	gepensioneerd rentmeester	rentmeester	rentmeester	21990	89.86
koopman in kolen	koopman in kool	koopman	koopman	41025	63.06
schrijver eerste klasse bij het kantongerecht	schrijver eerste klasse bij het kantongerecht	schrijver	schrijver	39320	69.05
korporaal bij de noord-brabantse schutterij	korporaal bij de noord-brabantse schutterij	korporaal	korporaal	58330	61.68
vertegenwoordiger in tractoren	vertegenwoordiger in tractor	vertegenwoordiger	vertegenwoordiger	43200	73.55
koopvrouw van galanterieën	koop_vrouw van galanterieën	koopvrouw	koop_vrouw	41025	63.06
arbeider bij de bierbrouwerij	arbeider bij de bier_brouwerij	arbeider	arbeider	77810	62.65
pedel bij de universiteit	pedel bij de universiteit	pedel	pedel	37040	55.72
directeur bij de nv nationaal handelsbureau	directeur bij de nv nationaal handel_bureau	directeur	directeur	21110	84.88
droger in meekrap	droger in meekrap	droger	droger	74240	48.2
kanonnier bij de veldartillie	kanon_nier bij de veldartillie	kanonnier	kanon_nier	58340	52.11
agent bij het mijnwerkersfonds	agent bij het mijnwerker_fonds	agent	agent	44120	76.25
bediende bij de telegrafie	bediende bij de telegrafie	bediende	bediende	38040	69.15
wisselwachter bij de spoorwegen	wissel_wachter bij de spoor_weg	wisselwachter	wissel_wachter	98430	59.77
magazijnknecht bij de nederlandse spoorwegen	magazijn_knecht bij de Nederlands spoor_weg	magazijnknecht	magazijn_knecht	97145	56.66
leraar bij een school	leraar bij een school	leraar	leraar	13000	82.44
koopman in verfwaren	koopman in verf_waren	koopman	koopman	41025	63.06
vervaardiger van gasttoestellen	vervaardiger van gast_toestel	vervaardiger	vervaardiger	94990	58.2
employé bij enka	employé bij Enka	employé	employé	39990	71.19
hoofd van een wasinrichting	hoofd van een was_inrichting	hoofd	hoofd	56010	55.97
klerk bij de hypotheken	klerk bij de hypotheek	klerk	klerk	33940	70.19
bewaarder bij het stadhuis	bewaarder bij het stadhuis	bewaarder	bewaarder	31090	80.98
portier bij de stoomfabriek	portier bij de stoom_fabriek	portier	portier	59990	63.88
professor bij een atheneum	professor bij een atheneum	professor	professor	13200	86.41
onderschout bij de politie	onder_schout bij de politie	onderschout	onder_schout	58220	54.83
kassier bij de boerenleenbank	kassier bij de boer_leen_bank	kassier	kassier	33140	76.13
directeur bij een rijkskweekschool	directeur bij een rijk_kweek_school	directeur	directeur	13940	81.63
brandewijnstoker	brandewijnstoker	brandewijnstoker	brandewijnstoker	77850	62.65
leerling letterzetter	leerling letterzetter	letterzetter	letterzetter	92120	61.68
winkelier in goud	winkelier in goud	winkelier	winkelier	41030	57.59
koopman in katoenen watten	koopman in katoenen watten	koopman	koopman	41025	63.06
smid draaier	smid draaier	smid	smid	83110	55.31
leraar bij een gymnasium en bij een hogere burgerschool	leraar bij een gymnasium en bij een hoog burger_school	leraar	leraar	13200	86.41
conducteur bij de brievenmalen	conducteur bij de brief_maal	conducteur	conducteur	37090	59.9
inspecteur derde klasse bij de politie	inspecteur derde klasse bij de politie	inspecteur	inspecteur	58220	54.83
perser van turfstrooisel	perser van turfstrooisel	perser	perser	71290	52.04
conciërge bij het patronaatsgebouw	conciërge bij het patronaatsgebouw	conciërge	conciërge	55130	67.62
directeur textielfabriek	directeur textiel_fabriek	directeur	directeur	21110	84.88
meester geweermaker bij het korps mariniers	meester geweer_maker bij het korps mariniers	meester	meester	83920	62.49
makelaar in huizen	makelaar in huis	makelaar	makelaar	44130	96.19
bloembollenkweker	bloem_bol_kweker	bloembollenkweker	bloem_bol_kweker	61270	62.83
conciërge bij een huis van bewaring	conciërge bij een huis van bewaring	conciërge	conciërge	55130	67.62
voerman bij het staatsspoor	voerman bij het staat_spoor	voerman	voerman	98620	52.99
ambtenaar invoerrechten	ambtenaar invoer_recht	ambtenaar	ambtenaar	31040	68.18
directeur bij een groentenveiling	directeur bij een groente_veiling	directeur	directeur	22320	85.63
hulp bij een wasserij	hulp bij een wasserij	hulp	hulp	56010	55.97
machinist bij de nederlandse spoorwegen	machinist bij de Nederlands spoor_weg	machinist	machinist	98320	61.13
commissaris bij schepen	commissaris bij schip	commissaris	commissaris	36090	58.52
piket bij de luchtbeschermingsdienst	piket bij de lucht_bescherming_dienst	piket	piket	58340	52.11
opzichter bij een stoomvaartmaatschappij	opzichter bij een stoom_vaart_maatschappij	opzichter	opzichter	22290	72.48
opziener bij de duinen	op_ziener bij de duin	opziener	op_ziener	22680	73.41
machinist bij de elektrische tramwegmaatschappij	machinist bij de electrisch tram_weg_maatschappij	machinist	machinist	98320	61.13
lid van de staten-generaal	lid van de staten_generaal	lid	lid	20110	93.36
meester wever	meester wever	meester	meester	75400	49.36
leerling schoenmaker	leerling schoenmaker	schoenmaker	schoenmaker	80110	52.83
oppasser bij het garnizoen	oppasser bij het garnizoen	oppasser	oppasser	58340	52.11
beambte bij een werkliedenvereniging	beambte bij een werkman_vereniging	beambte	beambte	39990	71.19
assistent scherprechter	assistent scherp_rechter	assistent	assistent	58990	65
houthakker	houthakker	houthakker	houthakker	63110	51.9
oud visiteur	oud visiteur	visiteur	visiteur	31040	68.18
adjudant bij de rijkspolitie	adjudant bij de rijk_politie	adjudant	adjudant	58220	54.83
intendant bij de dijken	intendant bij de dijk	intendant	intendant	58340	52.11
bureelambtenaar bij de publieke werken	bureel_ambtenaar bij de publiek werk	bureelambtenaar	bureel_ambtenaar	39310	69.59
commies bij de provinciale griffie van zuid-holland	commies bij de provinciaal griffie van zuid_holland	commies	commies	39340	75.25
kantoorbediende bij ijzerwaren en huishoudelijke artikelen	kantoorbediende bij ijzer_waren en huishoudelijk artikel	kantoorbediende	kantoorbediende	39310	69.59
stoker bij een hogere burgerschool	stoker bij een hoog burger_school	stoker	stoker	96930	58.13
hoofdagent bij een levensverzekeringsmaatschappij	hoofd_agent bij een leven_verzekering_maatschappij	hoofdagent	hoofd_agent	44120	76.25
besteedster	besteed_ster	besteedster	besteed_ster	45230	51.9
tekenaar bij de nederlandse spoorwegen	tekenaar bij de Nederlands spoor_weg	tekenaar	tekenaar	3110	74.34
voorslager bij een smederij	voor_slager bij een smederij	voorslager	voor_slager	83190	55.31
machinist bij een chocoladefabriek	machinist bij een chocolade_fabriek	machinist	machinist	96910	60.66
los remmer	los remmer	remmer	remmer	99920	44.04
oud geneesheer	oud geneesheer	geneesheer	geneesheer	6105	92.87
hoofd bij een opleidingsschool	hoofd bij een opleiding_school	hoofd	hoofd	13940	81.63
lijmmaker	lijm_maker	lijmmaker	lijmmaker	74220	48.2
predikant bij de lutherse kerk	predikant bij de luthers kerk	predikant	predikant	14120	97.7
pakhuisknecht bij een fruithandel	pakhuis_knecht bij een fruit_handel	pakhuisknecht	pakhuis_knecht	97145	56.66
agent in textielgoed	agent in textiel_goed	agent	agent	43230	66.45
bakkersknecht	bakker_knecht	bakkersknecht	bakkersknecht	77610	59.63
commissionair in kaas	commissionair in kaas	commissionair	commissionair	43230	66.45
conducteur bij de deligence	conducteur bij de deligence	conducteur	conducteur	37000	72.94
stationsbeambte bij de nederlandse spoorwegen	station_beambte bij de Nederlands spoor_weg	stationsbeambte	station_beambte	39960	61.4
winkelbediende bij een zaadhandel	winkel_bediende bij een zaad_handel	winkelbediende	winkel_bediende	45130	58.02
muzikant bij de koloniale reserve	muzikant bij de koloniaal reserve	muzikant	muzikant	17140	63.79
conciërge bij het departement van financiën	conciërge bij het departement van financiën	conciërge	conciërge	55130	67.62
directeur bij een stoomboot	directeur bij een stoomboot	directeur	directeur	21110	84.88
departement bij defensie	departement bij defensie	departement	departement	31090	80.98
rijksambtenaar bij de accijnzen	rijk_ambtenaar bij de accijns	rijksambtenaar	rijk_ambtenaar	31030	69.38
wijnkoper	wijn_koper	wijnkoper	wijn_koper	42220	66.45
stuurman bij een hullboot	stuurman bij een hullboot	stuurman	stuurman	4230	66.7
sigarenwinkelierster	sigaar_winkelier_ster	sigarenwinkelierster	sigarenwinkelierster	41030	57.59
priseerder van het geslacht	priseerder van het geslacht	priseerder	priseerder	62690	46.59
boerenwerker	boer_werker	boerenwerker	boer_werker	62105	46
kapelmeester bij de koninklijke marine	kapel_meester bij de koninklijk marine	kapelmeester	kapel_meester	17135	64.37
koopman van diversen	koopman van divers	koopman	koopman	41025	63.06
directeur bij een begrafenis	directeur bij een begrafenis	directeur	directeur	59220	59.91
referendaris bij het ministerie van binnenlandse zaken	referendaris bij het ministerie van binnenlands zaak	referendaris	referendaris	31090	80.98
commissionair in handschoenen	commissionair in handschoen	commissionair	commissionair	43230	66.45
directeur bij een taalinstituut	directeur bij een taal_instituut	directeur	directeur	21110	84.88
knecht bij een gasthuis	knecht bij een gasthuis	knecht	knecht	54090	63.13
arbeidster bij een groentendrogerij	arbeid_ster bij een groente_droog_rij	arbeidster	arbeid_ster	77440	59.63
onderwijzeres bij het blindeninstituut	onderwijzeres bij het blindeninstituut	onderwijzeres	onderwijzeres	13520	70.16
conciërge bij de rijkskweekschool	conciërge bij de rijk_kweek_school	conciërge	conciërge	55130	67.62
kabellegger bij de post telegrafie en telefonie	kabellegger bij de post telegrafie en telefonie	kabellegger	kabellegger	95990	66.98
medicus bij kweekscholen	medicus bij kweek_school	medicus	medicus	6105	92.87
secretaris bij de nederlandse zuivelbond	secretaris bij de Nederlands zuivel_bond	secretaris	secretaris	20210	87.77
kamerbewaarder bij het provinciale gouvernement	kamer_bewaarder bij het provinciaal gouvernement	kamerbewaarder	kamer_bewaarder	55190	39.88
oud scheepskapitein	oud scheep_kapitein	scheepskapitein	scheep_kapitein	4215	78.25
mijningenieur	mijn_ingenieur	mijningenieur	mijningenieur	2710	82.58
gepensioneerd scheepskok	gepensioneerd scheep_kok	scheepskok	scheep_kok	53150	57.66
kuiper bij de rijkswerf	kuiper bij de rijk_werf	kuiper	kuiper	81930	53.81
korporaal kok bij de artillerie	korporaal kok bij de artillerie	korporaal	korporaal	53130	57.66
wachteres bij de nederlandse spoorwegen	wachteres bij de Nederlands spoor_weg	wachteres	wachteres	98990	53.99
winkelier in sigaren en rookartikelen	winkelier in sigaar en rook_artikel	winkelier	winkelier	41030	57.59
verpleger van krankzinnigen	verpleger van krankzinnig	verpleger	verpleger	7110	69.15
kapitein bij een fregat	kapitein bij een fregat	kapitein	kapitein	58320	95.41
onderwijzer bij een rijksleerschool	onderwijzer bij een rijk_leer_school	onderwijzer	onderwijzer	13320	67.88
bediende bij een gasthuis	bediende bij een gasthuis	bediende	bediende	54090	63.13
bouwbedrijf	bouw_bedrijf	bouwbedrijf	bouwbedrijf	95910	69.05
kantonnier bij grote wegen	kanton_nier bij groot weg	kantonnier	kanton_nier	95160	51.63
meester timmerman en metselaar	meester timmerman en metselaar	meester	meester	95410	53.84
machinist van een politievaartuig	machinist van een politie_vaartuig	machinist	machinist	98220	61.58
bode bij de directie van de spoorwegen	bode bij de directie van de spoor_weg	bode	bode	37040	55.72
volontair bij het handelskantoor	volontair bij het handel_kantoor	volontair	volontair	99900	41.65
directeur bij een postkantoor	directeur bij een post_kantoor	directeur	directeur	22220	96.11
employé bij de octrooien	employé bij de octrooi	employé	employé	31030	69.38
advocaat bij een hypotheekbank	advocaat bij een hypotheek_bank	advocaat	advocaat	12110	99
besteedster van dienstboden	besteed_ster van dienstbode	besteedster	besteed_ster	45230	51.9
gemeentesecretaris	gemeente_secretaris	gemeentesecretaris	gemeente_secretaris	20210	87.77
bode bij het departement van marine	bode bij het departement van marine	bode	bode	37040	55.72
oud machinist	oud machinist	machinist	machinist	96910	60.66
sloeproeier bij het nederlands loodswezen	sloep_roeier bij het Nederlands lood_wezen	sloeproeier	sloep_roeier	98190	45.97
sergeant bij de mineurs en sapeurs	sergeant bij de mineur en sapeurs	sergeant	sergeant	58330	61.68
arbeider bij een graanfactor	arbeider bij een graan_factor	arbeider	arbeider	77120	56.18
directeur bij een dagblad	directeur bij een dag_blad	directeur	directeur	21110	84.88
chef wasserij	chef wasserij	chef	chef	22690	57.72
toezichthouder bij de rijkstelefoondienst	toezichthouder bij de rijkstelefoondienst	toezichthouder	toezichthouder	22275	76.86
metselaar bij een gemeentelijk gasfabriek	metselaar bij een gemeentelijk gas_fabriek	metselaar	metselaar	95120	50
hoofdklerk eerste klasse bij de politie	hoofd_klerk eerste klasse bij de politie	hoofdklerk	hoofd_klerk	39990	71.19
koopman in bruidstoffen	koopman in bruid_stoffen	koopman	koopman	41025	63.06
wagenmaker	wagen_maker	wagenmaker	wagen_maker	81925	54.61
ondernemer van het openbaar vervoer	ondernemer van het openbaar vervoer	ondernemer	ondernemer	21960	84.88
handelaar in machines	handelaar in machine	handelaar	handelaar	41025	63.06
zandvormer bij een gieterij	zandvormer bij een gieterij	zandvormer	zandvormer	72500	60.18
fabrieksbaas bij de maatschappij trompenburg	fabriek_baas bij de maatschappij trompenburg	fabrieksbaas	fabriek_baas	21220	74.73
griffier bij het militair gerechtshof	griffier bij het militair gerechtshof	griffier	griffier	39340	75.25
stafofficier	staf_officier	stafofficier	stafofficier	58320	95.41
klerk adjunct commies bij de registratie	klerk adjunct commies bij de registratie	klerk	klerk	31030	69.38
fabriekssmid bij een gortpellerij	fabriek_smid bij een gortpellerij	fabriekssmid	fabriek_smid	83110	55.31
employé bij het genie	employé bij het genie	employé	employé	31090	80.98
koopman van brandstoffen	koopman van brandstof	koopman	koopman	41025	63.06
secretaris bij de gemeente	secretaris bij de gemeente	secretaris	secretaris	20210	87.77
voorzitter bij een bond	voorzitter bij een bond	voorzitter	voorzitter	19490	87.02
politiebediende bij de grietenij	politie_bediende bij de grietenij	politiebediende	politie_bediende	58220	54.83
voerman and logementhouder	voerman and logementhouder	voerman	voerman	51040	69.91
gepensioneerd nachtwaker	gepensioneerd nachtwaker	nachtwaker	nachtwaker	58940	54.4
apothekeres	apothekeres	apothekeres	apothekeres	6710	86.45
tapperse	tapperse	tapperse	tapperse	51050	58.02
portier bij de infirmerie	portier bij de infirmerie	portier	portier	59990	63.88
grossier in goud en zilver	gros_sier in goud en zilver	grossier	gros_sier	41020	81.33
katoendrukker	katoen_drukker	katoendrukker	katoen_drukker	75690	58.68
terreinarbeider	terrein_arbeider	terreinarbeider	terreinarbeider	99910	57.34
koopman van ijs en chocolade	koopman van ijs en chocolade	koopman	koopman	41025	63.06
